0,163
0,651
0,430
0,291
0,900
0,900
0,900
0,900
0,900
0,900
0,937
0,200
0,708
0,665
0,977
0,580
0,180
0,896
0,934
0,463
0,616
0,859
0,975
1,000
0,335
0,416
0,781
0,153
0,170
0,010
0,670
0,028
0,026
